cultivar,orchard_id,location,flag,flag_value,month,mean_PrDCAgtCA,N
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,1,May,0.2298,2
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,0,June,0.7838,1
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,1,June,0.4027,2
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,0,July,0.784,1
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,1,July,0.3986,2
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,0,August,0.7906,1
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,1,August,0.3973,2
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,September,0.027,3
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,October,0.026933333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,November,0.02783333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,December,0.21563333333333334,3
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,January,0.2157,3
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,February,0.21846666666666667,3
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,March,0.26776666666666665,3
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,April,0.2659666666666667,3
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,May,0.2672333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,June,0.5297333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,July,0.5270666666666667,3
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,0,August,0.5284,3
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,September,0.0265,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,September,0.02725,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,October,0.0262,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,October,0.027299999999999998,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,November,0.0292,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,November,0.02715,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,December,0.0987,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,December,0.2741,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,January,0.0946,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,January,0.27625,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,February,0.0915,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,February,0.28195,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,March,0.3362,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,March,0.23355,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,April,0.3346,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,April,0.23165000000000002,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,May,0.3421,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,May,0.2298,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,June,0.7838,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,June,0.4027,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,July,0.784,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,July,0.3986,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,0,August,0.7906,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,1,August,0.3973,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,September,0.02725,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,September,0.0265,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,October,0.027299999999999998,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,October,0.0262,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,November,0.02715,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,November,0.0292,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,December,0.2741,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,December,0.0987,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,January,0.27625,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,January,0.0946,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,February,0.28195,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,February,0.0915,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,March,0.23355,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,March,0.3362,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,April,0.23165000000000002,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,April,0.3346,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,May,0.2298,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,May,0.3421,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,June,0.4027,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,June,0.7838,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,July,0.3986,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,July,0.784,1
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,0,August,0.3973,2
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,1,August,0.7906,1
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,September,0.027,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,October,0.026933333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,November,0.02783333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,December,0.21563333333333334,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,January,0.2157,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,February,0.21846666666666667,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,March,0.26776666666666665,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,April,0.2659666666666667,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,May,0.2672333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,June,0.5297333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,July,0.5270666666666667,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,0,August,0.5284,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,September,0.027,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,October,0.026933333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,November,0.02783333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,December,0.21563333333333334,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,January,0.2157,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,February,0.21846666666666667,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,March,0.26776666666666665,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,April,0.2659666666666667,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,May,0.2672333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,June,0.5297333333333333,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,July,0.5270666666666667,3
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,1,August,0.5284,3
